,Unnamed: 0,image,cat_name,act_name,act_id
3396,4691,"(array(['035719233.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3397,4692,"(array(['034409162.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3398,4693,"(array(['052054384.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3399,4694,"(array(['044066488.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3400,4695,"(array(['087991463.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3401,4696,"(array(['050552079.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3402,4697,"(array(['050775784.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3403,4698,"(array(['013837159.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3404,4699,"(array(['098273954.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3405,4700,"(array(['024997289.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3406,4701,"(array(['007336407.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3407,4702,"(array(['066314625.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3408,4703,"(array(['059536637.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3409,4704,"(array(['041514565.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3410,4705,"(array(['042219223.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3411,4715,"(array(['032085454.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3412,4716,"(array(['059605012.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3413,4717,"(array(['099573445.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3414,4718,"(array(['043526228.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3415,4719,"(array(['092069140.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3416,4720,"(array(['034501684.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3417,4721,"(array(['005473271.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3418,4722,"(array(['020424211.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3419,4723,"(array(['041869514.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3420,4724,"(array(['021963493.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3421,4725,"(array(['000022704.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3422,4726,"(array(['091500154.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3423,4727,"(array(['084387941.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3424,4728,"(array(['074229223.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3425,4729,"(array(['016781460.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3426,4730,"(array(['012036358.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3427,4731,"(array(['006760475.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3428,4732,"(array(['072402919.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3429,4742,"(array(['003559023.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3430,4743,"(array(['099433030.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3431,4744,"(array(['023272835.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3432,4745,"(array(['005383052.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3433,4746,"(array(['018987533.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3434,4747,"(array(['003895785.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3435,4748,"(array(['039181089.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3436,4749,"(array(['080240178.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3437,4750,"(array(['034124445.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3438,4751,"(array(['044418341.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3439,4752,"(array(['067558677.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3440,4753,"(array(['050889407.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3441,4754,"(array(['086144569.jpg'], dtype='<U13'),)",sports,"archery, non-hunting",151
3442,4755,"(array(['086603568.jpg'], dtype='<U13'),)",sports,jai alai,152
3443,4756,"(array(['000991070.jpg'], dtype='<U13'),)",sports,jai alai,152
3444,4757,"(array(['077804631.jpg'], dtype='<U13'),)",sports,jai alai,152
3445,4758,"(array(['046073360.jpg'], dtype='<U13'),)",sports,jai alai,152
3446,4759,"(array(['098884054.jpg'], dtype='<U13'),)",sports,jai alai,152
3447,4760,"(array(['048323208.jpg'], dtype='<U13'),)",sports,jai alai,152
3448,4772,"(array(['023475442.jpg'], dtype='<U13'),)",sports,jai alai,152
3449,4773,"(array(['081886927.jpg'], dtype='<U13'),)",sports,jai alai,152
3450,4774,"(array(['033733061.jpg'], dtype='<U13'),)",sports,jai alai,152
3451,4775,"(array(['082752369.jpg'], dtype='<U13'),)",sports,jai alai,152
3452,4776,"(array(['000059794.jpg'], dtype='<U13'),)",sports,jai alai,152
3453,4777,"(array(['030781915.jpg'], dtype='<U13'),)",sports,jai alai,152
3454,4778,"(array(['024116521.jpg'], dtype='<U13'),)",sports,jai alai,152
3455,4779,"(array(['023356736.jpg'], dtype='<U13'),)",sports,jai alai,152
3456,4780,"(array(['006818662.jpg'], dtype='<U13'),)",sports,jai alai,152
3457,4781,"(array(['018712427.jpg'], dtype='<U13'),)",sports,jai alai,152
3458,4782,"(array(['055554957.jpg'], dtype='<U13'),)",sports,jai alai,152
3459,4783,"(array(['029136107.jpg'], dtype='<U13'),)",sports,jai alai,152
3460,4784,"(array(['041739478.jpg'], dtype='<U13'),)",sports,jai alai,152
3461,4785,"(array(['037686688.jpg'], dtype='<U13'),)",sports,jai alai,152
3462,4786,"(array(['087590492.jpg'], dtype='<U13'),)",sports,jai alai,152
3463,4787,"(array(['090529900.jpg'], dtype='<U13'),)",sports,jai alai,152
3464,4788,"(array(['049295697.jpg'], dtype='<U13'),)",sports,jai alai,152
3465,4789,"(array(['033015595.jpg'], dtype='<U13'),)",sports,jai alai,152
3466,4790,"(array(['010680070.jpg'], dtype='<U13'),)",sports,jai alai,152
3467,4791,"(array(['095340288.jpg'], dtype='<U13'),)",sports,jai alai,152
3468,4792,"(array(['006022694.jpg'], dtype='<U13'),)",sports,jai alai,152
3469,4793,"(array(['029765028.jpg'], dtype='<U13'),)",sports,jai alai,152
3470,4794,"(array(['029806620.jpg'], dtype='<U13'),)",sports,jai alai,152
3471,4795,"(array(['032040129.jpg'], dtype='<U13'),)",sports,jai alai,152
3472,4796,"(array(['016428684.jpg'], dtype='<U13'),)",sports,jai alai,152
3473,4797,"(array(['078316143.jpg'], dtype='<U13'),)",sports,jai alai,152
3474,4798,"(array(['012249786.jpg'], dtype='<U13'),)",sports,jai alai,152
3475,4799,"(array(['063490666.jpg'], dtype='<U13'),)",sports,jai alai,152
3476,4800,"(array(['012384603.jpg'], dtype='<U13'),)",sports,jai alai,152
3477,4801,"(array(['007053564.jpg'], dtype='<U13'),)",sports,jai alai,152
3478,4802,"(array(['090942950.jpg'], dtype='<U13'),)",sports,jai alai,152
3479,4803,"(array(['019012877.jpg'], dtype='<U13'),)",sports,jai alai,152
3480,4804,"(array(['082125015.jpg'], dtype='<U13'),)",sports,jai alai,152
3481,4805,"(array(['054463087.jpg'], dtype='<U13'),)",sports,jai alai,152
3482,4806,"(array(['007785652.jpg'], dtype='<U13'),)",sports,jai alai,152
3483,4818,"(array(['088819135.jpg'], dtype='<U13'),)",sports,jai alai,152
3484,4819,"(array(['019921969.jpg'], dtype='<U13'),)",sports,jai alai,152
3485,4820,"(array(['028418430.jpg'], dtype='<U13'),)",sports,jai alai,152
3486,4821,"(array(['028896852.jpg'], dtype='<U13'),)",sports,jai alai,152
3487,4822,"(array(['037705393.jpg'], dtype='<U13'),)",sports,jai alai,152
3488,4823,"(array(['039332067.jpg'], dtype='<U13'),)",sports,jai alai,152
3489,4824,"(array(['054455532.jpg'], dtype='<U13'),)",sports,jai alai,152
3490,4825,"(array(['015987976.jpg'], dtype='<U13'),)",sports,jai alai,152
3491,4826,"(array(['069124666.jpg'], dtype='<U13'),)",sports,jai alai,152
3492,4827,"(array(['016756654.jpg'], dtype='<U13'),)",sports,jai alai,152
3493,4828,"(array(['031030848.jpg'], dtype='<U13'),)",sports,jai alai,152
3494,4829,"(array(['050334513.jpg'], dtype='<U13'),)",sports,jai alai,152
3495,4830,"(array(['079644056.jpg'], dtype='<U13'),)",sports,jai alai,152
3496,4831,"(array(['073946923.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3497,4832,"(array(['064553436.jpg'], dtype='<U13'),)",water activities,"swimming, synchronized",4
3498,4833,"(array(['015577326.jpg'], dtype='<U13'),)",water activities,"swimming, synchronized",4
3499,4834,"(array(['054704535.jpg'], dtype='<U13'),)",water activities,"swimming, synchronized",4
3500,4835,"(array(['008744650.jpg'], dtype='<U13'),)",water activities,"swimming, synchronized",4
3501,4836,"(array(['037736318.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3502,4837,"(array(['041351653.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3503,4838,"(array(['003981144.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3504,4839,"(array(['027398810.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3505,4840,"(array(['095564947.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3506,4841,"(array(['095363261.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3507,4842,"(array(['035232705.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3508,4843,"(array(['004310011.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3509,4844,"(array(['017909494.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3510,4845,"(array(['039221779.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3511,4846,"(array(['094777970.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3512,4847,"(array(['014119906.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3513,4848,"(array(['076351584.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3514,4849,"(array(['010868254.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3515,4861,"(array(['080826821.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3516,4862,"(array(['006903694.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3517,4863,"(array(['033478904.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3518,4864,"(array(['031370312.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3519,4865,"(array(['063564532.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3520,4866,"(array(['035595777.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3521,4867,"(array(['014850678.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3522,4868,"(array(['059646708.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3523,4869,"(array(['081438392.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3524,4870,"(array(['038212349.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3525,4871,"(array(['013226872.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3526,4872,"(array(['019668820.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3527,4873,"(array(['023748331.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3528,4874,"(array(['029989759.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3529,4875,"(array(['064279507.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3530,4876,"(array(['060094548.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3531,4877,"(array(['069607986.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3532,4878,"(array(['036250198.jpg'], dtype='<U13'),)",water activities,"skiing, water or wakeboarding (Taylor Code 220)",154
3533,4879,"(array(['082399765.jpg'], dtype='<U13'),)",running,running,156
3534,4880,"(array(['020408766.jpg'], dtype='<U13'),)",running,running,156
3535,4881,"(array(['046904075.jpg'], dtype='<U13'),)",running,running,914
3536,4882,"(array(['080093872.jpg'], dtype='<U13'),)",running,running,914
3537,4883,"(array(['018015865.jpg'], dtype='<U13'),)",running,running,156
3538,4884,"(array(['010986311.jpg'], dtype='<U13'),)",running,running,914
3539,4885,"(array(['088368397.jpg'], dtype='<U13'),)",running,running,914
3540,4886,"(array(['034292966.jpg'], dtype='<U13'),)",running,running,914
3541,4887,"(array(['068387012.jpg'], dtype='<U13'),)",running,running,156
3542,4888,"(array(['002534860.jpg'], dtype='<U13'),)",running,running,156
3543,4889,"(array(['069004689.jpg'], dtype='<U13'),)",running,running,156
3544,4890,"(array(['031610131.jpg'], dtype='<U13'),)",running,running,156
3545,4891,"(array(['005574085.jpg'], dtype='<U13'),)",running,running,914
3546,4892,"(array(['060981276.jpg'], dtype='<U13'),)",running,running,914
3547,4893,"(array(['024080382.jpg'], dtype='<U13'),)",running,running,914
3548,4894,"(array(['038680724.jpg'], dtype='<U13'),)",running,jogging,913
3549,4895,"(array(['008058081.jpg'], dtype='<U13'),)",running,jogging,913
3550,4896,"(array(['014716325.jpg'], dtype='<U13'),)",running,jogging,913
3551,4897,"(array(['029797724.jpg'], dtype='<U13'),)",running,jogging,913
3552,4898,"(array(['008975950.jpg'], dtype='<U13'),)",running,running,156
3553,4899,"(array(['091082626.jpg'], dtype='<U13'),)",running,running,156
3554,4900,"(array(['000604704.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
3555,4901,"(array(['048386022.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
3556,4902,"(array(['012324746.jpg'], dtype='<U13'),)",running,jogging,913
3557,4903,"(array(['030767909.jpg'], dtype='<U13'),)",running,jogging,913
3558,4904,"(array(['092605956.jpg'], dtype='<U13'),)",running,running,156
3559,4905,"(array(['016169455.jpg'], dtype='<U13'),)",running,running,156
3560,4906,"(array(['096583232.jpg'], dtype='<U13'),)",running,running,156
3561,4907,"(array(['020579438.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3562,4908,"(array(['074156611.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3563,4909,"(array(['054667726.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3564,4910,"(array(['088447873.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3565,4916,"(array(['032783820.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3566,4917,"(array(['037208225.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3567,4918,"(array(['075982366.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3568,4919,"(array(['033882348.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3569,4920,"(array(['095206245.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3570,4921,"(array(['073792777.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3571,4922,"(array(['059742924.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3572,4923,"(array(['088089516.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3573,4930,"(array(['042377012.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3574,4931,"(array(['034213260.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3575,4932,"(array(['096155073.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3576,4933,"(array(['044485243.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3577,4934,"(array(['048904840.jpg'], dtype='<U13'),)",occupation,"hairstylist (e.g., plaiting hair, manicure, make-up artist)",773
3578,4935,"(array(['035164987.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3579,4936,"(array(['090954847.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3580,4937,"(array(['056895548.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3581,4938,"(array(['076217459.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3582,4939,"(array(['081180672.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3583,4940,"(array(['034184904.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3584,4941,"(array(['043369433.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3585,4942,"(array(['084847177.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
3586,4943,"(array(['036325535.jpg'], dtype='<U13'),)",fishing and hunting,"fishing from boat or canoe, sitting",158
